user,item,rating,time
7744,1576,2,1439653256
7747,422,1,1404075383
7747,4260,2,1311692651
7749,5564,2,1533677766
7751,597,2,1435633913
7752,1196,1,1426197404
7753,61,1,1578922461
7754,2636,1,1605462958
7755,1668,2,1627777160
7757,1236,1,1433542110
7757,3149,1,1406055462
7757,3383,1,1406055476
7757,6804,1,1396223252
7757,9113,2,1450140272
7763,4086,2,1523299843
7764,649,1,1403477089
7766,756,2,1522413879
7766,4190,1,1512772808
7766,7599,1,1495297932
7766,7982,1,1531169696
7766,8883,2,1519992434
7768,8404,1,1248129852
7770,803,2,1442449920
7770,803,2,1453955627
7772,7527,2,1357685219
7774,402,1,1627867238
7778,2109,1,1524359098
7779,6846,1,1439942690
7780,1457,2,1457917238
7780,8284,1,1384221308
7783,8939,1,1396719963
7784,6203,2,1570840220
7785,7987,1,1568073779
7786,26,2,1551553400
7786,1039,2,1453069699
7786,1916,1,1365819079
7786,3994,2,1545241000
7786,5095,1,1464724190
7786,5976,2,1361890203
7786,6541,2,1367349950
7786,7361,2,1472769807
7786,8045,2,1595707513
7786,8287,2,1408286053
7786,8759,2,1451950241
7787,26,2,1388348694
7787,207,2,1296693135
7787,2326,2,1296692140
7787,2912,2,1296691119
7787,6165,1,1296692374
7787,9094,2,1273983717
7788,1754,2,1407607309
7788,5685,1,1464404837
7788,8466,2,1622505609
7791,3432,1,1409121104
7796,433,1,1523038420
7796,549,2,1510334920
7796,6086,2,1510191602
7797,4789,2,1495737574
7803,320,1,1290611924
7803,440,2,1274976707
7803,1531,1,1274976971
7803,1820,1,1273242612
7803,2099,2,1381931635
7803,2566,2,1274973728
7803,6579,2,1285885592
7803,8284,2,1274450296
7803,9202,2,1274816850
7806,5915,1,1220786731
7814,336,1,1531684940
7814,1332,1,1456110720
7814,6346,1,1481037434
7814,9059,1,1457091789
7815,6950,1,1424306471
7816,7056,1,1539432133
7820,6504,1,1586574760
7821,5466,2,1550435602
7822,4170,1,1543790145
7827,8013,1,1328649172
7827,8338,2,1310145140
7829,4137,1,1427519943
7830,292,1,1566388328
7830,6131,2,1544692768
7830,6131,1,1555611840
7830,6494,1,1579673265
7830,6869,1,1624723478
7833,61,2,1283139750
7835,6483,1,1389650629
7836,502,2,1484592692
7836,546,2,1500991524
7836,5004,2,1504118855
7837,3237,1,1374952445
7838,7062,1,1534337171
7839,194,2,1469210489
7839,4108,2,1469209331
7839,4849,1,1460837356
7840,7198,2,1429026577
7841,7056,2,1487008623
7845,7665,1,1434731854
7846,1187,1,1582462270
7847,274,2,1447864038
7849,1520,2,1503755579
7850,1377,1,1372091115
7850,2912,2,1372091666
7852,626,2,1440189116
7852,1747,2,1489954629
7855,4336,2,1327012298
7858,4170,1,1601228781
7862,8575,1,1622695295
7863,1406,2,1171768487
7863,2814,1,1171769206
7866,5097,1,1266177520
7867,731,1,1541917335
7870,8757,2,1571716720
7872,20,2,1304431039
7872,6144,1,1298307602
7872,8138,2,1390854886
7873,6008,2,1390446507
7875,1169,1,1386435394
7876,5761,1,1499100016
7877,6944,1,1413093078
7877,9260,1,1444543527
7879,13,2,1303530938
7879,1256,2,1288639807
7879,1941,2,1348882635
7879,3209,2,1359909724
7879,3244,2,1287592863
7879,3334,2,1594578156
7879,4003,2,1291313626
7879,6493,2,1251662261
7879,6640,2,1286252754
7879,9317,2,1246399398
7880,4703,2,1462843745
7883,4933,1,1490050273
7887,8021,1,1550937183
7888,1093,2,1585346920
7888,2991,2,1584545988
7888,4248,2,1547943627
7888,6695,2,1542252798
7890,1013,1,1621800988
7891,4462,1,1528613643
7891,8762,1,1480884246
7892,4220,1,1503676038
7895,3015,2,1532834427
7898,2912,1,1363830726
7900,552,1,1209439853
7900,1442,2,1248851858
7903,1849,2,1422935087
7903,7056,1,1416063311
7907,6320,1,1573701666
7910,8874,1,1413153931
7911,6111,2,1425193254
7915,4684,2,1545324957
7915,6936,1,1521360839
7916,4891,1,1363494667
7919,2879,2,1470192559
7920,7674,1,1336191222
7921,3847,2,1237146664
7925,728,1,1581300548
7925,8361,2,1528946968
7930,6338,1,1461520296
7934,8304,2,1569440409
7935,3311,1,1369319629
7936,7056,1,1484335236
7938,2859,1,1558275071
7941,6988,2,1635960011
7942,615,2,1284914880
7942,1264,1,1439575495
7942,2773,2,1350943451
7942,2912,1,1264109002
7942,3590,2,1395094151
7942,3882,1,1264109476
7942,3908,2,1257216570
7942,3990,2,1255149054
7942,4010,2,1366651057
7942,4689,1,1236719305
7942,6340,2,1350942736
7942,6401,2,1368832298
7942,8817,2,1227325837
7942,8868,2,1255180465
7942,9333,2,1390158666
7943,4676,1,1296762993
7946,6815,1,1411573742
7949,2751,1,1492463207
7950,1930,1,1507742198
7952,8941,1,1476485182
7953,4389,1,1389674368
7953,6840,1,1555936717
7957,3888,1,1468288422
7958,394,1,1461249257
7958,3288,1,1461250399
7960,4750,2,1504225794
7961,7255,1,1378314411
7963,8073,2,1332334691
7965,6369,1,1488184124
7968,3424,1,1424125278
7968,3554,1,1579487856
7971,5866,1,1483372665
7974,3882,2,1284622382
7976,449,2,1424531335
7977,1187,2,1422121052
7979,3096,1,1514866713
7979,3123,1,1515269872
7979,4599,2,1514865374
7979,8774,1,1514868465
7979,9124,1,1514870355
7987,46,1,1456507448
7987,46,1,1469198075
7987,354,2,1547400018
7987,7632,1,1509072315
7988,2390,1,1498457860
7989,5858,1,1413398064
7992,7847,1,1553981529
7996,841,1,1552095040
7997,6614,1,1556548125
7998,8955,1,1427145618
8000,3691,1,1436887628
8002,6291,1,1640400671
8004,8111,1,1305778478
8008,8273,2,1448418562
8011,4248,1,1528910619
8015,1260,1,1613323640
8016,368,1,1537489214
8016,1410,2,1537543780
8029,7362,1,1283619509
8031,7644,1,1495623428
8032,545,2,1384913307
8032,2918,1,1516226438
8032,7313,1,1389398397
8034,6161,1,1402238025
8035,3309,1,1570927061
8038,482,1,1505843176
8039,6483,2,1342714989
8042,6847,1,1535227597
8045,7874,1,1404844928
8046,3019,2,1466211564
8051,5802,1,1382912814
8051,9351,2,1396835670
8054,3852,1,1348598518
8054,5718,1,1599671466
8054,7056,1,1566739436
8054,7713,1,1453493527
8054,8025,2,1305814633
8054,9333,1,1473359227
8060,2211,2,1432834660
8061,3627,2,1482518913
8064,4663,1,1442597279
8070,6221,1,1455468454
8071,6942,1,1506301107
8078,1945,1,1520624387
8078,4680,2,1402324565
8080,5085,1,1515726392
8081,3188,2,1510266981
8082,6988,1,1497830594
8083,873,2,1375070147
8085,1065,2,1277615288
8085,3477,2,1277784987
8085,5745,2,1277951977
8085,7008,1,1277617509
8085,7745,2,1277951535
8085,9078,1,1276359550
8087,3499,2,1579194016
8088,8084,2,1479521610
8096,4599,1,1528583754
8097,5621,1,1559799181
8098,1591,1,1496709263
8099,7357,1,1387913110
8100,2456,1,1507424011
8101,122,2,1376528841
8101,4625,1,1399398405
8101,5580,1,1376528753
8101,6513,2,1376628385
8101,6916,2,1376529018
8101,7962,2,1430888575
8103,3104,2,1582308791
8103,3749,1,1528907795
8103,4879,1,1573337949
8103,4879,2,1573185577
8104,2589,2,1489803820
8106,108,2,1635712135
8109,6370,1,1484790749
8110,7872,2,1372897559
8114,3750,1,1369520156
8117,7710,1,1523672501
8118,4428,1,1476047567
8118,8847,1,1482255833
8119,1545,2,1635114064
8120,3376,2,1477157299
8122,3246,1,1582666533
8122,3536,1,1582814171
8127,7248,1,1512932257
8127,7248,1,1504824363
8128,928,1,1366839507
8131,1897,1,1637449313
8131,6004,1,1600196655
8131,7118,1,1561499591
8131,8560,1,1560874346
8132,5965,1,1553015562
8135,4428,2,1500139738
8135,7399,1,1500009401
8138,2053,1,1441073965
8143,1847,2,1263831993
8144,1651,2,1331068554
8144,4025,1,1370214290
8145,666,1,1534029418
8150,4192,2,1409948133
8153,7532,1,1497208838
8154,2804,1,1579039096
8156,3068,1,1593616037
8161,162,1,1580149269
8161,2409,2,1577403851
8163,479,1,1280326281
8167,6151,2,1571769861
8168,1216,2,1482777472
8169,4731,1,1576510580
8169,7480,1,1614817842
8171,573,1,1440875261
8172,1318,2,1508282480
8172,1886,1,1496348166
8172,2589,2,1498566997
8172,3154,1,1505839404
8172,3187,2,1422322181
8172,3187,1,1421513213
8172,5614,1,1551237765
8172,6741,1,1342146911
8172,7358,2,1436199554
8173,1571,2,1375372352
8173,1747,1,1403831218
8174,7255,1,1447502296
8175,3501,1,1463339303
8177,4856,2,1600191087
8181,3291,1,1455577425
8181,9074,1,1430252197
8183,4190,1,1496066496
8186,8291,2,1289533576
8190,3755,1,1619821826
8192,61,1,1354803574
8193,9039,2,1582302419
8196,9215,1,1568587178
8197,7759,1,1520782312
8199,8111,1,1520990412
8201,1241,1,1552148431
8203,5525,1,1500862213
8206,2386,1,1336194187
8206,2924,2,1340862519
8206,4142,2,1343911689
8207,5934,1,1481387177
8210,1576,1,1463279077
8210,3721,2,1524860777
8213,469,1,1447447665
8213,518,2,1496109276
8213,2207,2,1549755374
8213,2984,1,1494732567
8222,6444,1,1417644820
8224,5126,1,1470686465
8227,8350,2,1626531688
8227,9380,1,1639529336
8236,37,2,1250003339
8236,534,2,1234626450
8236,3605,1,1250261969
8236,6574,2,1243605918
8242,2357,1,1557543833
8244,2912,2,1628058586
8244,3882,2,1628059154
8244,4170,2,1628058291
8245,4025,1,1370104147
8245,6177,1,1425522972
8248,61,2,1431836932
8249,8136,1,1408719210
8250,8457,1,1370133506
8251,3050,1,1518473064
8253,1122,2,1506040202
8253,2546,2,1631667692
8253,2639,1,1510977829
8253,8278,1,1503106037
8256,5920,1,1577761830
8257,4881,1,1388681235
8257,9261,1,1418574924
8259,3021,2,1486210570
8263,7236,1,1334099835
8265,5197,1,1594254222
8275,918,2,1429913807
8275,930,2,1392174122
8275,978,1,1396684756
8275,978,1,1428294773
8275,978,2,1426533261
8275,1557,1,1390629963
8275,1577,2,1397005428
8275,1912,1,1391398350
8275,2105,1,1392173645
8275,2107,1,1419168859
8275,2809,2,1405130864
8275,2912,1,1397542560
8275,3116,1,1408496013
8275,3882,1,1432709072
8275,3945,1,1408302755
8275,5900,1,1407117647
8275,6748,1,1433897227
8275,6765,2,1391442532
8275,7474,1,1433924169
8275,7638,2,1391441779
8275,7932,1,1403909123
8275,8185,2,1395846168
8275,8559,2,1390026879
8278,6474,1,1482014029
8280,1198,1,1308325380
8280,1723,1,1323790529
8280,1990,2,1340994035
8280,3080,1,1392601987
8280,3080,1,1392904578
8280,4800,2,1386955409
8280,6235,1,1438478048
8282,2912,2,1479510766
8284,5795,1,1494260875
8285,579,1,1392745617
8288,667,1,1501328956
8292,1834,2,1366809879
8294,2975,1,1556490464
8294,3065,2,1555735279
8295,3129,1,1542662205
8296,1769,2,1528070789
8296,2935,2,1529504652
8298,3187,1,1423341081
8305,7491,1,1435186071
8306,1686,2,1331922796
8307,7656,1,1365811506
8307,8530,1,1353535265
8308,1841,2,1411416092
8311,5029,1,1530456600
8316,8464,2,1415033979
8317,9137,2,1325974063
8320,542,2,1438097586
8321,4122,1,1480364673
8322,3643,2,1537223614
8323,394,1,1359865777
8323,2983,2,1426465971
8325,2764,1,1463184633
8330,2211,2,1398901415
8332,1414,2,1482445734
8333,3129,1,1559776287
8333,3136,1,1592570077
8333,4389,1,1440538297
8333,4818,1,1442716852
8333,5799,1,1569906064
8334,2143,2,1327883836
8335,540,2,1387391390
8335,2018,2,1335208714
8335,4910,2,1435107582
8335,5067,2,1435546169
8335,5761,2,1345037643
8340,985,1,1312140041
8341,6891,1,1613493620
8345,4105,2,1628354431
8346,2654,2,1488919552
8346,8675,1,1466608053
8353,2481,2,1563574387
8355,8136,1,1290974831
8356,8273,1,1346383238
8359,4532,1,1634574863
8364,1830,2,1302899432
8364,4764,1,1265302959
8364,5054,1,1280363377
8364,8072,2,1300140331
8365,26,1,1529971955
8365,26,1,1537383435
8365,1450,1,1526569437
8365,2723,1,1602252157
8365,5137,1,1525397174
8365,6255,1,1526870118
8366,2574,1,1506881610
8370,313,1,1573230956
8370,5278,1,1628217446
8370,6080,2,1576779032
8379,4275,2,1500158996
8382,7246,1,1471998843
8387,549,2,1448148699
8388,2776,1,1418478234
8389,5424,2,1470950036
8390,144,2,1324090065
8390,1600,1,1565626862
8390,2325,2,1350822762
8390,3605,2,1457025420
8390,7974,2,1563462740
8391,2323,1,1353034326
8391,2966,2,1310086603
8391,3311,2,1313870244
8391,3759,2,1381181803
8391,5563,2,1335709114
8391,5840,1,1391569150
8391,6523,1,1314587475
8391,7852,2,1429583112
8395,2861,1,1588724940
8396,8401,2,1556151406
8399,5275,2,1632522814
8400,1452,2,1634772602
8400,4238,1,1598136234
8403,3927,2,1572230596
8408,529,2,1403652660
8408,4635,2,1396480101
8409,1830,2,1340126108
8409,2285,2,1340124346
8409,5113,1,1340124781
8410,6184,2,1546450930
8412,9298,2,1597668378
8415,6906,2,1500832323
8417,1452,2,1376189849
8423,9243,1,1574030636
8424,1132,1,1576103892
8430,644,1,1385936437
8430,3096,1,1599782889
8430,3818,1,1572124894
8430,4527,1,1619000957
8435,162,1,1528939015
8435,3882,2,1573063645
8435,3927,1,1496110469
8438,2189,1,1452393729
8438,3719,1,1483299115
8438,5454,1,1463607771
8439,6076,1,1529789194
8440,6989,1,1479098645
8445,597,2,1525182606
8445,1068,2,1487990037
8445,5757,2,1487683654
8445,6840,2,1548945168
8445,7243,1,1524143168
8445,8223,2,1486188196
8446,2602,1,1473954255
8449,1275,2,1530551974
8449,1972,2,1525967464
8449,4027,1,1437688676
8449,4853,1,1434037623
8449,4944,1,1530047792
8449,5303,1,1503795958
8450,4263,2,1356562526
8450,7918,2,1336686499
8450,8287,1,1356562232
8452,2692,1,1435862844
8454,3304,1,1525878812
8455,325,2,1610491242
8455,1232,1,1509726671
8456,5920,2,1633700219
8457,6518,1,1515209932
8460,3793,1,1322532933
8462,812,1,1391001333
8465,4357,1,1491169143
8466,5617,1,1597016100
8468,2053,2,1333576073
8470,211,1,1532957055
8470,1240,1,1540215039
8470,2840,1,1539875337
8470,7933,1,1533062294
8470,8322,1,1540211682
8470,8620,1,1539785641
8472,1571,1,1491329006
8473,151,2,1432061253
8473,8925,2,1432063886
8474,5373,1,1332463469
8476,3222,2,1547011342
8477,2285,1,1310850830
8477,2541,1,1320768757
8479,3935,2,1528236592
8480,9349,2,1566306038
8483,7041,1,1634440460
8486,5730,2,1461709140
8489,6335,1,1438535160
8491,5101,1,1563228778
8492,7586,1,1537650431
8495,492,1,1467989589
8495,7569,2,1507780407
8498,3294,1,1513903107
8499,1260,1,1491004639
8500,2840,2,1536341045
8500,7287,1,1504287855
8503,4663,1,1445619866
8503,7973,1,1570666275
8506,322,2,1446252196
8514,7658,2,1410914838
8515,4309,1,1598892051
8516,9253,1,1420991995
8519,3376,1,1578541864
8522,6319,2,1306382063
8523,3505,1,1587858656
8524,5840,1,1366906720
8525,806,1,1368486244
8527,3757,1,1630093726
8527,6546,1,1539412765
8527,7779,1,1556253871
8528,6498,1,1552845770
8531,9133,1,1558912700
8532,8000,1,1476928083
8534,3196,1,1432244526
8535,5787,1,1628171897
8535,7159,1,1640979684
8537,2587,2,1568498438
8537,8976,1,1555500913
8539,6296,1,1527105995
8540,1124,1,1483487264
8540,5042,1,1493565806
8540,6760,1,1524668777
8544,1523,1,1589932042
8544,6539,1,1556465909
8547,8852,2,1631986360
8549,3704,1,1528201906
8549,5081,1,1521640622
8549,6039,2,1409535616
8550,3290,2,1329595046
8552,1931,2,1585055556
8552,1931,2,1582845871
8553,5042,1,1386643498
8554,2309,1,1379086702
8555,2494,1,1339212039
8555,5542,1,1371857533
8555,6460,2,1339211769
8559,667,1,1529701369
8561,2879,2,1492491426
8561,6496,1,1507429351
8564,292,1,1538877728
8564,1383,1,1621783540
8564,4270,2,1510449951
8564,5250,1,1621783725
8565,7850,1,1546447310
8568,1031,1,1568420206
8572,7074,1,1503072662
8573,6254,2,1591726788
8574,3962,1,1604767468
8574,5130,1,1598288116
8574,9024,2,1628228444
8577,2966,2,1301340764
8577,5239,2,1374458771
8577,6782,2,1310630784
8577,6926,2,1318715345
8578,2409,2,1378258604
8578,2809,1,1352144715
8579,165,1,1560035953
8579,402,1,1634387204
8579,604,2,1518100435
8579,1332,2,1480377034
8579,2138,2,1494213016
8579,2483,1,1574894121
8579,4816,1,1575033511
8579,5241,1,1635277687
8579,5592,2,1480508625
8579,6100,2,1623951848
8579,6100,2,1603133139
8579,6159,1,1480314126
8579,6384,2,1592017728
8579,6575,2,1605760760
8579,7643,2,1554674727
8579,9186,1,1608871142
8579,9186,2,1609319635
8579,9232,2,1533147530
8580,923,1,1575523429
8580,3199,1,1429490916
8580,3199,1,1441657855
8580,3927,1,1414123917
8580,4444,1,1577505774
8580,6987,1,1596686005
8580,7165,1,1543113846
8580,7987,1,1549946779
8583,3557,1,1500739629
8583,8473,2,1471657509
8584,3281,1,1443465111
8585,7900,2,1596322571
8587,380,2,1275261389
8587,8373,2,1283035160
8587,8740,2,1275253181
8588,6298,1,1488077485
8588,8641,2,1552429866
8591,6483,1,1435348812
8601,1092,1,1437761542
8602,3209,1,1488221053
8604,8531,2,1297804101
8605,7850,2,1498000812
8606,2269,1,1590279553
8606,3517,2,1599932459
8609,2928,1,1352928790
8609,2948,2,1356061981
8609,4038,2,1308013726
8609,4645,2,1355803852
8609,6180,1,1365701547
8609,6211,2,1304517483
8609,7713,2,1353377750
8611,6303,1,1406433977
8611,6920,1,1430928165
8612,640,1,1582398383
8612,1034,1,1548095027
8612,1034,1,1570311785
8612,4025,1,1546747472
8612,4829,1,1545246751
8612,5446,1,1547491468
8612,6500,1,1552274399
8622,4448,2,1527996943
8626,409,1,1579727529
8627,3534,1,1407958499
8627,4391,2,1408686564
8629,6988,2,1271872427
8630,5277,2,1480826018
8632,2485,2,1540771293
8632,4250,2,1477594868
8633,3507,1,1488478063
8634,922,2,1540865202
8634,5088,1,1534613377
8636,3177,1,1597440498
8641,149,1,1591555328
8641,1093,2,1563471708
8641,1456,1,1501640391
8641,1670,2,1493575772
8641,1707,1,1640988173
8641,1846,1,1536666485
8641,4889,1,1517593807
8641,5651,1,1475265658
8641,5786,1,1613036243
8641,5920,2,1408204493
8641,7165,1,1533847855
8641,7224,2,1491325714
8641,7486,1,1563401841
8641,8808,1,1347405707
8643,1187,2,1441929320
8644,1055,1,1378314696
8646,7358,1,1480283749
8647,5934,2,1519869557
8648,2829,1,1580930322
8649,678,1,1564062326
8650,3882,2,1584410723
8650,7187,1,1584321523
8652,2499,1,1589920385
8652,3945,1,1414189544
8652,5969,1,1469307748
8657,3985,1,1415905859
8657,8306,1,1424227315
8658,224,2,1171481578
8658,304,2,1170699637
8658,634,2,1172618344
8658,785,2,1171567573
8658,810,2,1172240823
8658,841,2,1170692915
8658,1465,2,1174581489
8658,1820,1,1172617355
8658,2126,2,1171915944
8658,2912,2,1172514085
8658,3237,2,1172596541
8658,3882,2,1172511527
8658,4053,2,1172005508
8658,4493,2,1172599766
8658,4750,1,1170693328
8658,5207,2,1172268136
8658,5321,2,1170342072
8658,5328,1,1170352794
8658,5498,2,1170788616
8658,5765,1,1170695391
8658,5773,2,1172258789
8658,5946,1,1172160549
8658,6107,2,1170708410
8658,6896,2,1172267694
8658,7481,1,1172598817
8658,7606,2,1171482889
8658,8284,1,1170693715
8658,8897,2,1171921596
8658,9202,2,1174412272
8658,9262,1,1172166289
8659,6,2,1450635856
8659,3839,1,1498333419
8659,8798,1,1450231471
8660,3394,2,1265939787
8660,3739,1,1285042050
8660,3941,2,1272943465
8660,4984,1,1497568730
8660,6120,2,1285044868
8662,5968,1,1616891184
8662,7886,1,1542819037
8666,3228,2,1555976283
8668,4926,1,1404747366
8668,6992,1,1459795353
8671,859,2,1396607532
8672,5263,2,1441734734
8673,108,1,1465417208
8673,7344,1,1465422318
8674,185,1,1477355389
8674,927,1,1468864014
8674,2868,1,1394233158
8674,3091,2,1473356274
8674,6285,1,1497379992
8675,489,2,1507153212
8679,5761,1,1348108302
8681,4734,1,1490817008
8683,4025,1,1499083718
8684,4344,1,1415226259
8685,4108,2,1368578505
8686,1615,1,1397877950
8686,6231,2,1476402738
8686,9139,1,1397877859
8690,86,1,1514092480
8691,741,1,1614384618
8696,1559,2,1395611340
8700,7287,2,1506218360
8701,524,1,1504261666
8704,5790,2,1317859045
8706,7985,1,1423345191
8707,1457,1,1549251575
8709,4091,1,1560208393
8709,7931,1,1554317420
8712,108,2,1556678990
8715,3015,2,1555938113
8716,4707,1,1410755751
8717,5187,2,1336189410
8719,2433,2,1461954155
8719,7673,1,1603770151
8719,9210,1,1591567225
8721,7,2,1509300438
8721,1296,1,1506279163
8721,1830,1,1469506082
8721,2028,2,1485963990
8721,5393,1,1546472044
8724,6662,2,1514837937
8726,2541,1,1523894554
8731,5418,2,1500823359
8733,2357,2,1295118820
8733,2616,1,1260136248
8733,2963,2,1260191231
8733,5348,2,1260052392
8733,5579,1,1259966947
8733,5970,1,1279035135
8733,6165,2,1259711573
8733,6988,2,1259074368
8737,1330,2,1470766728
8741,4170,2,1598479591
8743,8531,2,1273478547
8750,2912,1,1418162650
8753,8235,2,1584749743
8754,1601,1,1539843536
8754,8342,1,1417080158
8755,2552,1,1402851188
8755,2552,1,1392736532
8756,6145,1,1499631392
8756,8245,2,1499631249
8759,46,1,1588703717
8759,2783,2,1581457791
8763,571,2,1546036218
8764,4843,1,1596920764
8773,8623,1,1467826750
8774,1928,1,1552307470
8774,2045,1,1596801063
8774,2520,1,1441114830
8774,3130,1,1642105878
8775,5922,1,1461330816
8776,2754,1,1567362393
8776,5039,2,1583545871
8777,1442,2,1431377731
8777,3773,2,1393279845
8780,681,2,1519219588
8785,2293,1,1337779520
8785,6294,2,1361550248
8786,3308,1,1407055089
8786,6039,2,1422501624
8786,7966,1,1434158740
8786,9167,1,1522902563
8787,2,2,1472915196
8787,3339,2,1459342471
8789,4853,1,1600540998
8789,5992,2,1565451902
8791,5935,2,1318791643
8793,4196,2,1561193905
8795,3344,2,1623465251
8803,3690,1,1399486724
8803,5832,1,1453936580
8803,9117,2,1519911382
8805,1132,1,1498151153
8806,597,1,1447248568
8814,5005,1,1636294522
8815,384,2,1414935328
8815,2558,2,1325291057
8815,2712,2,1503609829
8815,2749,2,1321286433
8815,2922,2,1320702146
8815,3378,1,1343334962
8815,5970,1,1391920439
8815,6166,1,1319573501
8815,7269,2,1419358393
8815,8598,1,1320701893
8816,2629,1,1361568693
8817,7643,1,1447469815
8819,4226,1,1321472329
8820,8575,1,1527279100
8822,2695,1,1509293439
8827,7604,1,1565995386
8828,457,1,1521942278
8828,3364,1,1460767505
8828,6062,1,1616963603
8829,5783,1,1616640415
8831,1274,1,1384106809
8831,3241,1,1531405414
8831,5097,2,1393347141
8831,5200,2,1387307681
8833,5063,2,1546382716
8833,5113,1,1508616227
8833,6665,2,1543988765
8838,322,2,1452569769
8841,1409,1,1592577494
8841,7090,1,1494005416
8842,3377,2,1525841621
8842,8847,2,1552254086
8843,2198,1,1389968201
8844,3847,1,1240018751
8844,3882,1,1228155634
8844,6459,2,1240934627
8846,1124,2,1435976600
8847,2500,2,1501636813
8850,8450,1,1579237355
8855,5811,1,1577740072
8857,5885,1,1541703918
8859,3021,2,1475332057
8859,5957,1,1338850543
8859,7412,2,1507505267
8860,5379,1,1558132761
8860,7440,1,1481943571
8862,1466,1,1546364564
8864,2404,1,1442258405
8865,6728,1,1595599475
8867,2554,2,1281142203
8867,3444,1,1342726397
8867,3444,1,1339527248
8867,4843,2,1313087469
8871,1187,1,1561506716
8874,108,2,1470178068
8878,4090,1,1615416932
8878,9321,1,1534232870
8879,2419,1,1463356357
8879,9170,1,1388103915
8883,7198,1,1431552399
8891,4587,1,1400374631
8892,3882,1,1545545904
8893,1167,2,1510789450
8893,4170,2,1533994173
8893,6877,2,1511457398
8894,271,1,1469501300
8894,3532,1,1486150750
8899,2292,1,1488488261
8899,2445,1,1488087269
8900,6522,1,1638760042
8901,8050,2,1446878700
8902,3653,1,1624294441
8904,1557,1,1594497890
8904,1616,1,1460917978
8906,5757,2,1382146344
8915,841,1,1401645926
8922,5350,1,1457793135
8924,6846,2,1458869187
8925,2722,2,1355092004
8925,8547,1,1313265127
8926,86,2,1557613685
8929,6125,1,1542648421
8933,7287,1,1523767296
8934,8942,2,1547595252
8939,1813,1,1575293919
8941,8547,1,1465691347
8941,8547,1,1465899929
8942,3195,1,1501434599
8944,1849,1,1409787220
8947,2179,1,1337367270
8951,559,1,1630026400
8951,1371,2,1525652454
8951,2145,1,1586731732
8951,2493,1,1611891290
8951,5295,2,1604546934
8951,6890,2,1525907108
8951,8411,1,1558138993
8951,8522,2,1601744674
8951,8948,2,1611444886
8951,9374,1,1590986505
8955,4188,1,1549142622
8958,8354,2,1537216439
8962,593,2,1368033848
8962,1301,1,1368034046
8964,5471,1,1526947616
8966,6835,1,1496594234
8967,5273,2,1469335891
8967,6599,2,1451613958
8967,7361,1,1468800323
8969,635,1,1446855394
8972,2028,2,1511572841
8973,7198,1,1518146880
8977,4190,1,1531950889
8981,56,1,1347296870
8981,647,1,1295126473
8981,785,1,1309577746
8981,2120,1,1295130439
8981,2275,2,1309569382
8981,2661,1,1437184761
8981,2770,2,1295129712
8981,3789,2,1304266878
8981,4588,2,1295127558
8981,4653,1,1468703717
8981,7254,2,1300330555
8981,7272,1,1271306246
8981,9181,1,1295125296
8982,6611,1,1415725925
8983,7442,2,1487876945
8985,8932,1,1252694903
8988,1153,1,1575984028
8989,2068,1,1573960144
8990,2735,1,1557030576
8991,2912,2,1493925821
8995,603,2,1260040810
8995,1129,1,1259984130
8995,4190,1,1261523138
8995,7527,2,1259725533
8997,61,1,1423420169
8997,7428,2,1423357206
9002,2293,1,1344440018
9002,4685,1,1430233259
9003,3188,2,1474899812
9007,3927,1,1504586050
9008,5378,1,1323614847
9011,5986,1,1583259248
9014,8901,1,1552614709
9015,3863,1,1597356501
9016,6854,2,1383600121
9018,2485,1,1603069171
9020,3462,1,1541905458
9021,6109,1,1440077060
9022,4835,1,1422680306
9026,2726,1,1546319779
9026,5263,1,1537592434
9036,9370,2,1463290044
9038,6438,1,1576970306
9039,493,1,1594131614
9042,9237,1,1266889124
9044,2506,1,1594832442
9047,1451,1,1618158472
9048,6221,1,1519521697
9049,1952,1,1434991369
9050,505,2,1526869309
9054,1739,1,1347888259
9058,6098,1,1625518618
9059,4280,2,1520725696
9061,209,2,1484409368
9061,2013,2,1570562900
9061,4981,2,1498437000
9061,8744,1,1417456073
9062,61,2,1421374399
9062,2948,2,1439479242
9063,3945,1,1513395170
9064,7486,1,1557509692
9065,5920,1,1276539712
9066,7948,1,1556119110
9069,9140,2,1509900172
9070,7571,1,1546291108
9072,4061,2,1398550193
9074,7255,2,1444842512
9075,30,2,1332618459
9075,2053,2,1333320032
9075,2386,2,1404930811
9077,2101,1,1233028327
9078,6088,2,1347937397
9079,722,2,1578405686
9079,1357,1,1595814634
9079,3696,2,1509992454
9079,5815,1,1493464061
9079,8034,1,1595814307
9087,130,2,1413474153
9088,2177,1,1449938748
9088,6245,2,1449457518
9089,7527,2,1540515494
9090,7219,2,1407781622
9091,3290,2,1486233054
9091,3773,1,1503189483
9091,3903,2,1596847399
9091,7716,1,1499431426
9096,5286,1,1538951852
9099,2638,2,1463668089
9100,2935,2,1511798682
9103,6349,2,1471901660
9104,1292,2,1351811670
9104,4856,1,1351811031
9107,648,1,1605572272
9107,763,2,1405344019
9107,1189,1,1357350009
9107,4933,2,1346764348
9107,5611,2,1391465251
9107,6475,2,1604276187
9107,9307,1,1460685429
9108,3975,2,1484435364
9108,4069,2,1483400335
9108,5050,2,1484159710
9108,5933,2,1483216964
9110,477,1,1458694134
9110,4389,1,1451207929
